company_permalink,company_name,company_category_list,company_country_code,company_state_code,company_region,company_city,acquirer_permalink,acquirer_name,acquirer_category_list,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,acquired_at,acquired_month,price_amount,price_currency_code
/organization/72-acre-property,72-Acre Property,,,,,,/organization/paragon-communications,Paragon Communications,Public Relations,USA,MA,Boston,Ashland,2012-08-14,2012-08,,USD
/organization/724-solutions,724 Solutions,Design|Mobile|Software,,,,,/organization/mobixell,Mobixell Networks,Mobile,USA,CA,SF Bay Area,San Jose,2010-01-22,2010-01,,USD
/organization/798-inc,"798, Inc.",Games,GBR,I7,Newcastle,Newcastle Upon Tyne,/organization/the-fennetic-company,The Fennetic Company,Games,USA,MD,"Washington, D.C.",Silver Spring,2010-08-12,2010-08,,GBP
/organization/7digital,7digital,Content Creators|Content Delivery|Licensing|Music|Music Services|Technology,GBR,H9,London,London,/organization/ubc-media-group,UBC Media Group,Advertising,GBR,H9,London,London,2014-03-18,2014-03,,USD
/organization/7inkjet-com,7inkjet.com,,,,,,/organization/lexon-technologies,Lexon Technologies,,USA,CA,Anaheim,La Mirada,2009-11-05,2009-11,,USD
/organization/7pixel,7Pixel,Comparison Shopping|Internet|Online Shopping,ITA,9,Pavia,Pavia,/organization/naspers,Naspers,Advertising|Classifieds|E-Commerce|E-Commerce Platforms|Internet|Internet TV|Marketplaces|Media|Mobile Commerce|Mobile Payments|Online Gaming|Online Shopping|Online Travel|Online Video Advertising|Payments|Social Media Platforms|Social Network Media|Technology|Venture Capital|Video Streaming,ZAF,,Cape Town,Cape Town,2011-04-01,2011-04,,USD
/organization/7s-group,7S Group,,DEU,15,Jena,Jena,/organization/manpowergroup,ManpowerGroup,Staffing Firms,USA,WI,Milwaukee,Milwaukee,2015-09-03,2015-09,,USD
/organization/7strata,7Strata,Information Services|Information Technology|Infrastructure|Service Providers,,,,,/organization/mindtree,MindTree,Sales and Marketing|Travel,USA,NJ,Newark,Warren,2010-04-22,2010-04,,USD
/organization/7ticks,7ticks,Hardware + Software,USA,IL,Chicago,Chicago,/organization/interactive-data,Interactive Data Corporation,Software,USA,MA,Boston,Bedford,2009-12-14,2009-12,,USD
/organization/80-20,80/20,Hardware + Software,USA,NY,New York City,New York,/organization/square,Square,Analytics|Finance|FinTech|Hardware + Software|Mobile|Mobile Payments|P2P Money Transfer,USA,CA,SF Bay Area,San Francisco,2012-10-01,2012-10,,USD
/organization/80108-media,80108 Media,,,,,,/organization/http-www-go2-com,Go2,Mobile,USA,MA,Boston,Boston,2007-10-25,2007-10,,USD
/organization/8over8,8over8,Design|Intellectual Asset Management|Risk Management,USA,TX,Houston,Houston,/organization/aveva,AVEVA,Computers|Data Mining|Software,GBR,C3,London,Cambridge,2015-01-05,2015-01,26900000,GBP
/organization/90-degree-software,90 Degree Software,Business Intelligence|Productivity Software,CAN,BC,Vancouver,Vancouver,/organization/microsoft,Microsoft,Software|Video Games,USA,WA,Seattle,Redmond,2008-03-14,2008-03,,USD
/organization/91-wireless,91 Wireless,Mobile,CHN,3,Fuzhou Shi,Fuzhou Shi,/organization/baidu,Baidu,Search,CHN,22,Beijing,Beijing,2013-07-15,2013-07,1900000000,USD
/organization/97-display,97 Display,,,,,,/organization/jonas-software,Jonas Software,,CAN,ON,Toronto,Toronto,2014-08-20,2014-08,,USD
/organization/99-percent-security-scan,99 percent security scan,,,,,,/organization/asc-it-consultancy-services,asc it consultancy services,Digital Media|Internet Marketing|Marketing Automation,,,,,2011-04-05,2011-04,,USD
/organization/99bill,99Bill,E-Commerce|Payments,CHN,23,Shanghai,Shanghai,/organization/wanda-group,WANDA Group,E-Commerce|Hospitality|Property Management|Real Estate,CHN,19,CHN - Other,Chaoyang,2014-12-25,2014-12,,USD
/organization/9cookies,9Cookies,Point of Sale|Restaurants,DEU,16,Berlin,Berlin,/organization/delivery-hero,Delivery Hero,Delivery|Hospitality,,,,,2014-06-05,2014-06,,USD
/organization/9rules,9Rules,Blogging Platforms|Public Relations,,,,,/organization/splashpress,Splashpress,Advertising|Media,,,,,2009-08-27,2009-08,,USD
/organization/9slides,9SLIDES,Enterprises|Enterprise Software|iPad|Presentations|SaaS|Training,USA,WA,Seattle,Redmond,/organization/limeade,Limeade,Health and Wellness,,,,,2015-06-17,2015-06,,USD
/organization/9threads,9Threads,,,,,,/organization/level7,Level7,Consulting,USA,OH,Cleveland,Cleveland,2012-01-01,2012-01,,USD
/organization/9threads,9Threads,,,,,,/organization/stone,Stone,Advertising|Apps|Computers|Consumer Electronics|Content|Interface Design|iPad|iPhone|Mac|Mobile|Sales and Marketing|Software|Tablets|User Experience Design|Web Design|Web Development,USA,OH,Cincinnati,Independence,2012-01-01,2012-01,,USD
/organization/a-b-process-systems,A&B Process Systems,,,,,,/organization/jbt-corporation,JBT Corporation,Hardware + Software,USA,IL,Chicago,Chicago,2015-09-02,2015-09,102000000,USD
/organization/a-bit-lucky,A Bit Lucky,Games|Social Games,USA,CA,SF Bay Area,San Mateo,/organization/zynga,Zynga,Facebook Applications|Games|Networking|Technology,USA,CA,SF Bay Area,San Francisco,2012-09-17,2012-09,,USD
/organization/a-brite-platin,A-Brite Plating,Manufacturing,USA,OH,Cleveland,Cleveland,/organization/a-p-plasman,A.P. Plasman,Automotive,CAN,ON,Windsor,Windsor,2015-05-21,2015-05,,USD
/organization/a-i-benefit-plan-administrators,A&I Benefit Plan Administrators,,USA,OR,"Portland, Oregon",Portland,/organization/benesys,BeneSys,IT Management|Services,USA,MI,Detroit,Troy,2015-09-03,2015-09,,USD
/organization/a-j-concrete-pumping,A J Concrete Pumping,Construction,USA,SC,"Charleston, South Carolina",Summerville,/organization/brundage-bone-concrete-pumping,Brundage-Bone Concrete Pumping,Construction,USA,CO,Denver,Denver,2015-11-30,2015-11,,USD
/organization/a-life-medical,A-Life Medical,Biotechnology,USA,CA,San Diego,San Diego,/organization/ingenix,Ingenix,Consulting,USA,MN,Minneapolis,Eden Prairie,2010-09-21,2010-09,,USD
/organization/a-little-market,A Little Market,Consumer Goods|Software,FRA,A8,Paris,Paris,/organization/etsy,Etsy,E-Commerce|Peer-to-Peer,USA,NY,New York City,Brooklyn,2014-06-23,2014-06,,USD
/organization/a-network,A+ Network,,USA,TN,Nashville,Nashville,/organization/metrocall,Metrocall,Messaging|Telecommunications|Wireless,,,,,1997-07-09,1997-07,,USD
/organization/a-plan-insurance,A-Plan Insurance,,,,,,/organization/hgcapital,HgCapital,,GBR,H9,London,London,2014-12-15,2014-12,,USD
/organization/a-r-e-accessories,A.R.E. Accessories,,USA,OH,Akron - Canton,Massillon,/organization/tectum-holdings,Tectum Holdings,,USA,MI,Detroit,Ann Arbor,2015-04-29,2015-04,,USD
/organization/a-s-a-p-advisor-services,A.S.A.P. Advisor Services,Enterprise Software,,,,,/organization/evestment-alliance,eVestment,Analytics,USA,GA,Atlanta,Marietta,2011-12-01,2011-12,,USD
/organization/a-s-adventure,A.S.Adventure,Retail|Travel,BEL,1,Antwerp,Antwerp,/organization/pai-partners,PAI Partners,,,,,,2015-02-04,2015-02,400000000,EUR
/organization/a-s-services-group,A&S Services Group,Logistics|Services|Transportation,USA,PA,PA - Other,New Freedom,/organization/celadon-group,Celadon Group,Transportation,USA,IN,Indianapolis,Indianapolis,2014-10-27,2014-10,74900000,USD
/organization/a-stucki-co,A. Stucki Co,,,,,,/organization/stone-canyon-industries,Stone Canyon Industries,,USA,CA,Los Angeles,Santa Monica,2015-09-22,2015-09,,USD
/organization/a1vacations,A1Vacations,Internet|Marketplaces|Travel & Tourism|Vacation Rentals,USA,VA,Roanoke,Hardy,/organization/homeaway,HomeAway,Advertising|Services|Technology|Travel|Vacation Rentals,USA,TX,Austin,Austin,2005-02-01,2005-02,,USD
/organization/a4vision,A4Vision,3D Technology,USA,CA,SF Bay Area,Sunnyvale,/organization/bioscrypt,Bioscrypt,,,,,,2007-03-14,2007-03,,USD
/organization/aapt,AAPT,Public Relations,AUS,2,Sydney,Sydney,/organization/tpg-internet,TPG Internet,Mobile,NOR,2,,,2013-12-09,2013-12,450000000,USD
/organization/aardvark,Aardvark,Search,USA,CA,SF Bay Area,San Francisco,/organization/google,Google,Blogging Platforms|Email|Information Technology|Search|Software|Video Streaming,USA,CA,SF Bay Area,Mountain View,2010-02-11,2010-02,50000000,USD
/organization/aaren-scientific,Aaren Scientific,Manufacturing,USA,CA,Ontario - Inland Empire,Ontario,/organization/carl-zeiss,Carl Zeiss,Hardware + Software,DEU,1,DEU - Other,Oberkochen,2014-01-07,2014-01,70000000,USD
/organization/aarohi-communication,Aarohi communication,Application Platforms|Communications Infrastructure|Storage,USA,CA,SF Bay Area,San Jose,/organization/emulex,Emulex,Data Center Infrastructure|Software,USA,CA,Anaheim,Costa Mesa,2006-04-20,2006-04,,USD
/organization/aaromba-technologies,Aaromba Technologies,Software,AUS,2,Sydney,North Sydney,/organization/csg-limited,CSG Limited,Software,AUS,3,Darwin,Darwin,2010-06-02,2010-06,,USD
/organization/aaron-walton-entertainment,Aaron Walton Entertainment,,,,,,/organization/omnicom-group,Omnicom Group,Advertising|Direct Marketing|Services,USA,NY,New York City,New York,2002-04-26,2002-04,,USD
/organization/aasaanpay-solutions-india-private-limited,AasaanPay,Financial Services,,,,,/organization/suvidhaa,Suvidhaa,Internet,IND,16,Mumbai,Mumbai,2015-09-15,2015-09,,USD
/organization/aastra-technologies,Aastra Technologies,Mobile,,,,,/organization/mitel-networks-corporation,Mitel Networks Corporation,Broadcasting|Cloud Infrastructure|Collaboration|Public Relations|Telecommunications|Unifed Communications|Virtualization,CAN,ON,Kanata,Kanata,2013-11-11,2013-11,,USD
/organization/abacast-inc,Abacast,Analytics,USA,WA,Seattle,Vancouver,/organization/wideorbit,WideOrbit,Advertising|Advertising Platforms|Enterprise Software|Internet Radio Market|Software|Television,USA,CA,SF Bay Area,San Francisco,2014-06-09,2014-06,,USD
/organization/abacus-ew-consultancy,Abacus EW Consultancy,Consulting|Electronics|Training,GBR,Q5,GBR - Other,Wellingore,/organization/mass-consultants,Mass Consultants,,GBR,C3,,,2010-05-01,2010-05,,USD
/organization/abacus-international,Abacus International,Health Care|Market Research|Payments,GBR,K2,GBR - Other,Bicester,/organization/decision-resources-group,Decision Resources Group,Health Care|Hospitals|Medical Devices|Pharmaceuticals,USA,MA,Boston,Burlington,2012-12-04,2012-12,,USD
/organization/abacus-international-2,Abacus International,Travel,SGP,,Singapore,Singapore,/organization/sabre,Sabre Corporation,Curated Web|Hotels|Software|Ticketing|Transportation|Travel,USA,TX,Dallas,Southlake,2015-05-14,2015-05,411000000,USD
/organization/abacus-transcriptions,Abacus Transcriptions,,USA,TX,Houston,Houston,/organization/imedx,iMedX,Enterprise Software,USA,GA,Atlanta,Atlanta,2011-12-21,2011-12,,USD
/organization/abagada-internet,AbaGada Internet,Internet,ISR,,,,/organization/dentsu-aegis-network,Dentsu Aegis Network,Advertising|Analytics|Media,GBR,H9,London,London,2015-04-20,2015-04,,USD
/organization/abaj-world,Abaj World,,,,,,/organization/tam-international,TAM International,Energy|Oil,USA,TX,Houston,Houston,2015-09-14,2015-09,,USD
/organization/abaxia,Abaxia,Software,FRA,A8,Neuilly-sur-seine,Neuilly-sur-seine,/organization/htc,HTC Corp,Hardware + Software|Mobile,TWN,4,TWN - Other,Taoyüan,2010-06-07,2010-06,13000000,USD
/organization/abb-cade,ABB CADE,,,,,,/organization/hewlett-packard,Hewlett-Packard,Curated Web|Information Technology,USA,CA,SF Bay Area,Palo Alto,1991-12-31,1991-12,,USD
/organization/abbey-national,Abbey National,Banking|Finance,,,,,/organization/banco-santander,Banco Santander,Banking|Finance,ESP,29,Madrid,Madrid,2004-11-12,2004-11,,USD
/organization/abbeypost,AbbeyPost,E-Commerce|Fashion|Women,USA,CA,SF Bay Area,San Mateo,/organization/sourceasy,sourceeasy,E-Commerce|Fashion|Manufacturing,USA,CA,SF Bay Area,San Francisco,2015-09-10,2015-09,,USD
/organization/abbott-laboratories-hematology-division,Abbott Laboratories,Health Diagnostics|Hospitals,USA,IL,IL - Other,Illinois City,/organization/spinal-concepts-inc,"Spinal Concepts, Inc.",Biotechnology|Health Care|Pharmaceuticals,,,,,2003-06-03,2003-06,,USD
/organization/abc,ABC,News,USA,NY,New York City,New York,/organization/the-walt-disney-company,The Walt Disney Company,Entertainment|Games|Media|Music|Video,USA,CA,Los Angeles,Burbank,1995-08-05,1995-08,19000000000,USD
/organization/abc-laboratories,ABC Laboratories,Agriculture|Pharmaceuticals|Product Development Services,USA,MD,Baltimore,Columbia,/organization/evans-analytical-group,Evans Analytical Group,Biotechnology,USA,CA,SF Bay Area,Santa Clara,2015-07-08,2015-07,,USD
/organization/abc-radio,ABC Radio,,,,,,/organization/citadel-broadcasting,Citadel Broadcasting,Broadcasting,USA,NV,Las Vegas,Las Vegas,2006-02-07,2006-02,,USD
/organization/abc-software,ABC Software,,,,,,/organization/electronicarts,Electronic Arts,Entertainment|Games,USA,CA,SF Bay Area,Redwood City,1998-07-28,1998-07,,USD
/organization/abc-sports-management,ABC Sports Management,Sports,GBR,P1,GBR - Other,Wandsworth,/organization/chime-communications-plc,Chime Communications PLC,,GBR,H9,London,London,2014-09-24,2014-09,810000,GBP
/organization/abcro,AbCRO,Biotechnology,USA,NC,"Wilmington - Cape Fear, North Carolina",Wilmington,/organization/ppd,PPD,Biotechnology|Medical Devices|Pharmaceuticals,USA,NC,"Wilmington - Cape Fear, North Carolina",Wilmington,2009-04-21,2009-04,,USD
/organization/abd-serotec,AbD Serotec,Biotechnology,USA,NC,Raleigh,Raleigh,/organization/bio-rad-laboratories,Bio-Rad Laboratories,Biotechnology|Health Diagnostics,USA,CA,SF Bay Area,Hercules,2013-01-10,2013-01,,USD
/organization/abebooks,AbeBooks,Curated Web|Textbooks,CAN,BC,Vancouver,Victoria,/organization/amazon,Amazon,Consumer Goods|Crowdsourcing|Delivery|E-Commerce|Groceries|Internet|Retail|Software,USA,WA,Seattle,Seattle,2008-08-01,2008-08,,USD
/organization/abel-analytics,Abel Analytics,,,,,,/organization/crosscan-gmbh,crosscan GmbH,Information Technology|Services|Software|Technology,DEU,7,DEU - Other,Witten,2014-07-16,2014-07,,USD
/organization/aberdeen-group,Aberdeen Group,Technology,USA,MA,Boston,Boston,/organization/halyard-capital,Halyard Capital,,USA,NY,New York City,New York,2015-04-14,2015-04,,USD
/organization/abfrontier,Abfrontier,Biotechnology,KOR,11,Seoul,Seoul,/organization/young-in-frontier,Young in Frontier,Biotechnology,,,,,2008-02-12,2008-02,23650000,USD
/organization/abilitycrm,AbilityCRM,,USA,AZ,Phoenix,Scottsdale,/organization/business-decision,Business & Decision,Consulting,USA,PA,Philadelphia,Wayne,2012-07-02,2012-07,,USD
/organization/abilityone-products,AbilityOne Products,Services,USA,VA,"Washington, D.C.",Arlington,/organization/patterson-dental,Patterson Dental,Medical Devices,,,,,2003-08-18,2003-08,,USD
/organization/abl-management,ABL Management,,,,,,/organization/trusthouse-services-group,TrustHouse Services Group,Food Processing,USA,NC,Charlotte,Charlotte,2015-11-23,2015-11,,USD
/organization/abl-technic,ABL-TECHNIC,Business Services,,,,,/organization/paragon-partners,Paragon Partners,,DEU,2,Munich,Munich,2007-01-01,2007-01,,USD
/organization/ablation-frontiers,Ablation Frontiers,Innovation Engineering|Medical|Medical Devices,USA,CA,San Diego,Carlsbad,/organization/medtronic,Medtronic,Biotechnology|Medical Devices,USA,MN,Minneapolis,Minneapolis,2009-02-06,2009-02,,USD
/organization/able-belgium,Able (Belgium),,,,,,/organization/vasco,VASCO Data Security International,Security,USA,IL,Chicago,Chicago,2006-01-01,2006-01,,USD
/organization/able-insurance-agency,Able Insurance Agency,,,,,,/organization/confie-seguros,Confie Seguros,Enterprise Software,USA,CA,Anaheim,Buena Park,2015-05-14,2015-05,,USD
/organization/abn-amro-bank,ABN AMRO Bank,Banking|Finance|Financial Services,NLD,7,Amsterdam,Amsterdam,/organization/royal-bank-of-scotland,The Royal Bank of Scotland,Banking,GBR,U8,Edinburgh,Edinburgh,2007-10-01,2007-10,,USD
/organization/abnormal-returns,Abnormal Returns,Curated Web,USA,CA,San Diego,San Diego,/organization/stocktwits,StockTwits,Curated Web|Social Network Media|Software,USA,NY,New York City,New York,2010-01-25,2010-01,,USD
/organization/about-com,About.com,Content|Curated Web|Publishing,USA,NY,New York City,New York,/organization/iac,IAC,Internet|Media,USA,NY,New York City,New York,2012-08-27,2012-08,300000000,USD
/organization/about-com,About.com,Content|Curated Web|Publishing,USA,NY,New York City,New York,/organization/newyorktimes,The New York Times,Media|News|Publishing,USA,NY,New York City,New York,2005-02-17,2005-02,410000000,USD
/organization/about-me,About Me!,Consumer Internet|Identity|Internet|Social Media,USA,CA,SF Bay Area,San Francisco,/organization/shutterfly,Shutterfly,E-Commerce|Internet,USA,CA,SF Bay Area,Redwood City,2007-06-27,2007-06,,USD
/organization/about-reverse-mortgages,About Reverse Mortgages,,,,,,/organization/reverse-mortgage-lenders-direct,Reverse Mortgage Lenders Direct,Finance|Lead Generation,USA,FL,Ft. Lauderdale,Fort Lauderdale,2012-09-08,2012-09,50000,USD
/organization/about-web-reservations-international-web-reservations-international,Web Reservations International,Curated Web|Web Development,IRL,7,Dublin,Dublin,/organization/hellman-friedman,Hellman & Friedman,Finance,USA,CA,SF Bay Area,San Francisco,2009-11-13,2009-11,458000000,USD
/organization/aboutweblogs,AboutWeblogs,Curated Web,,,,,/organization/b5media,b5media,News,CAN,ON,Toronto,Toronto,2005-11-07,2005-11,,USD
/organization/abovenet,AboveNet,Information Technology|Internet|Service Providers|Services|Web Hosting,USA,NY,New York City,White Plains,/organization/zayo-group,Zayo,Data Centers|Internet|Mobile|Mobile Infrastructure|Telecommunications,USA,CO,Denver,Boulder,2012-03-19,2012-03,2300000000,USD
/organization/abr-affinity-bioreagents,ABR--Affinity BioReagents,Biotechnology,USA,CO,Denver,Golden,/organization/thermo-fisher-scientific,Thermo Fisher Scientific,Bioinformatics|Biotechnology|Technology,USA,MA,Boston,Waltham,2008-07-17,2008-07,,USD
/organization/abra-auto-body-glass,Abra Auto Body & Glass,Automotive,USA,MN,Minneapolis,Minneapolis,/organization/hellman-friedman,Hellman & Friedman,Finance,USA,CA,SF Bay Area,San Francisco,2014-08-04,2014-08,,USD
/organization/abrasive-form,Abrasive-Form,,USA,IL,Chicago,Bloomingdale,/organization/calvert-street-capital-partners,Calvert Street Capital Partners,Financial Services,USA,MD,Baltimore,Lutherville Timonium,2015-10-28,2015-10,,USD
